time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
1.75;videos/cuts_test/50wtf49.mp4;walk;(417.75, 103.25);(423.5, 94.5);(416.75, 95.88);(447.5, 95.88);(434.25, 98.38);(473.0, 128.88);(451.5, 139.75);(522.5, 167.75);(480.0, 197.62);(510.25, 224.0);(477.5, 245.5);(495.5, 259.5);(473.5, 261.25);(498.0, 350.5);(478.5, 350.0);(508.25, 439.5);(487.25, 433.25)
1.79;videos/cuts_test/50wtf49.mp4;walk;(413.5, 105.5);(419.75, 96.75);(413.0, 98.0);(443.5, 98.38);(431.25, 101.0);(469.25, 131.5);(449.5, 142.0);(521.5, 167.38);(486.25, 193.5);(512.5, 223.88);(487.5, 240.75);(498.0, 259.5);(476.0, 261.25);(500.75, 351.0);(480.0, 350.0);(509.25, 439.5);(487.0, 433.0)
1.84;videos/cuts_test/50wtf49.mp4;walk;(409.5, 108.88);(415.5, 100.12);(408.5, 101.62);(439.0, 101.12);(427.25, 104.0);(466.0, 133.5);(446.5, 143.5);(521.0, 167.75);(485.75, 193.88);(515.5, 224.0);(488.25, 241.25);(501.75, 258.5);(479.5, 260.5);(504.0, 351.0);(481.75, 349.5);(510.25, 440.0);(487.5, 433.0)
1.88;videos/cuts_test/50wtf49.mp4;walk;(406.75, 111.88);(412.75, 104.0);(405.75, 105.5);(437.25, 104.62);(422.25, 106.0);(464.5, 135.5);(443.0, 145.88);(521.0, 168.75);(479.75, 192.12);(518.5, 224.75);(486.0, 232.5);(507.25, 256.75);(482.0, 260.25);(508.25, 350.75);(483.0, 349.75);(510.25, 440.5);(486.0, 434.0)
1.92;videos/cuts_test/50wtf49.mp4;walk;(404.0, 116.0);(409.75, 108.12);(403.0, 109.5);(434.25, 108.25);(419.5, 109.88);(463.75, 140.0);(440.0, 151.75);(521.0, 169.75);(477.5, 195.75);(520.5, 224.75);(487.25, 233.0);(509.75, 257.0);(483.5, 261.0);(510.0, 351.0);(485.25, 350.0);(510.5, 441.0);(486.5, 434.0)
1.96;videos/cuts_test/50wtf49.mp4;walk;(400.75, 120.38);(406.25, 112.25);(400.0, 113.88);(431.25, 112.62);(418.0, 115.25);(462.0, 143.75);(438.25, 156.25);(520.5, 170.75);(478.0, 197.0);(522.5, 225.25);(489.5, 233.5);(512.0, 258.0);(485.0, 262.5);(512.0, 351.0);(486.0, 350.0);(511.25, 441.5);(487.0, 433.75)
2.0;videos/cuts_test/50wtf49.mp4;walk;(398.0, 124.75);(403.75, 116.88);(397.25, 118.25);(428.5, 117.0);(415.0, 119.0);(461.0, 147.0);(436.0, 159.25);(520.5, 171.75);(477.5, 196.75);(524.0, 225.75);(491.75, 232.25);(515.0, 258.75);(487.75, 263.25);(514.0, 352.0);(489.0, 350.75);(512.0, 442.0);(487.75, 434.0)
2.04;videos/cuts_test/50wtf49.mp4;walk;(395.75, 130.0);(401.25, 122.12);(395.0, 123.5);(425.75, 121.75);(412.75, 123.5);(458.75, 150.0);(434.5, 163.5);(520.5, 172.25);(478.0, 198.5);(526.0, 225.38);(493.5, 232.62);(517.5, 258.5);(490.25, 263.25);(516.5, 352.75);(491.0, 350.75);(513.0, 442.75);(488.5, 434.5)
2.09;videos/cuts_test/50wtf49.mp4;walk;(393.75, 135.25);(399.0, 127.12);(393.0, 128.62);(423.75, 126.0);(411.75, 128.25);(459.0, 153.75);(435.0, 167.62);(521.0, 174.0);(481.0, 197.75);(528.0, 226.5);(497.0, 232.75);(521.0, 259.5);(493.5, 264.5);(519.0, 353.25);(493.5, 352.0);(513.5, 442.75);(489.0, 435.25)
2.13;videos/cuts_test/50wtf49.mp4;walk;(392.25, 140.75);(397.5, 132.5);(391.0, 134.25);(422.0, 130.75);(409.5, 133.62);(457.0, 157.5);(433.5, 171.0);(521.5, 175.75);(482.0, 198.88);(529.5, 228.0);(499.0, 234.0);(523.0, 261.0);(495.75, 266.0);(521.0, 354.0);(495.25, 352.5);(514.0, 443.0);(489.25, 435.5)
2.17;videos/cuts_test/50wtf49.mp4;walk;(390.75, 145.62);(396.0, 137.38);(389.75, 139.12);(421.0, 135.75);(409.25, 138.5);(456.25, 161.5);(432.25, 174.75);(522.0, 177.75);(481.5, 200.75);(531.0, 229.25);(500.5, 235.75);(526.0, 262.0);(498.0, 267.0);(523.0, 354.75);(497.5, 353.5);(515.0, 443.0);(489.5, 436.0)
2.21;videos/cuts_test/50wtf49.mp4;walk;(390.0, 151.25);(395.0, 143.0);(389.0, 144.62);(419.25, 141.0);(407.5, 143.5);(455.5, 165.75);(431.75, 180.0);(522.0, 179.5);(482.0, 203.75);(532.5, 229.88);(502.0, 237.25);(528.0, 262.5);(500.0, 267.75);(524.0, 355.5);(498.5, 353.75);(515.0, 443.25);(490.0, 436.0)
2.25;videos/cuts_test/50wtf49.mp4;walk;(389.25, 156.62);(394.25, 148.5);(388.25, 150.12);(418.25, 146.62);(406.0, 149.0);(454.0, 170.0);(431.0, 184.62);(521.5, 180.75);(481.75, 206.12);(533.5, 230.62);(503.5, 239.12);(530.0, 262.5);(502.0, 268.0);(525.0, 355.5);(500.25, 354.0);(515.5, 443.0);(490.25, 436.25)
2.29;videos/cuts_test/50wtf49.mp4;walk;(388.25, 161.75);(393.25, 153.62);(387.25, 155.38);(417.25, 151.62);(405.5, 154.38);(455.0, 175.62);(431.0, 190.75);(522.0, 182.75);(482.75, 211.12);(535.5, 230.75);(507.25, 241.5);(531.5, 264.0);(503.5, 269.5);(526.0, 356.25);(501.5, 354.5);(515.5, 443.5);(490.75, 436.0)
2.34;videos/cuts_test/50wtf49.mp4;walk;(387.5, 167.62);(392.25, 159.38);(386.5, 161.38);(416.75, 156.88);(404.75, 160.5);(455.0, 180.38);(431.0, 196.0);(522.0, 185.0);(483.5, 213.25);(538.0, 231.12);(510.0, 242.75);(533.0, 265.5);(505.0, 271.25);(527.5, 357.0);(503.0, 355.5);(515.5, 443.75);(491.25, 436.5)
2.38;videos/cuts_test/50wtf49.mp4;walk;(387.75, 173.25);(392.5, 165.25);(386.75, 167.12);(416.5, 162.88);(405.0, 166.25);(456.5, 184.5);(430.5, 200.88);(523.5, 186.75);(481.5, 218.0);(540.0, 231.5);(510.75, 244.5);(535.0, 266.0);(506.0, 271.75);(529.0, 357.5);(504.0, 356.0);(516.5, 443.25);(491.75, 436.0)
2.42;videos/cuts_test/50wtf49.mp4;walk;(388.0, 177.88);(392.5, 169.88);(386.75, 171.88);(416.25, 166.75);(404.5, 170.5);(456.75, 187.88);(430.5, 204.12);(524.5, 188.12);(481.0, 219.88);(542.0, 231.25);(512.0, 244.75);(537.0, 266.5);(507.5, 272.5);(530.0, 358.5);(505.0, 357.0);(517.5, 443.0);(492.25, 436.5)
2.46;videos/cuts_test/50wtf49.mp4;walk;(388.5, 182.0);(392.75, 174.0);(387.5, 175.88);(416.5, 171.0);(405.25, 174.25);(457.25, 191.75);(431.0, 207.5);(525.0, 189.12);(483.0, 220.12);(544.0, 232.5);(516.0, 245.5);(538.0, 267.25);(508.75, 273.0);(530.5, 359.0);(506.0, 357.5);(517.5, 443.5);(492.75, 436.5)
2.5;videos/cuts_test/50wtf49.mp4;walk;(389.25, 185.88);(393.5, 177.75);(388.0, 179.75);(417.5, 174.0);(406.0, 177.5);(457.5, 194.12);(432.25, 210.0);(526.0, 190.5);(484.5, 221.75);(545.0, 233.5);(517.5, 246.75);(539.5, 267.5);(510.0, 273.0);(531.5, 358.75);(506.5, 357.0);(518.0, 443.0);(493.5, 436.25)
2.54;videos/cuts_test/50wtf49.mp4;walk;(390.0, 188.75);(394.75, 180.88);(389.0, 182.75);(418.5, 177.25);(405.75, 180.5);(458.5, 196.75);(433.0, 213.12);(527.0, 191.0);(486.0, 223.0);(546.5, 234.38);(519.0, 247.75);(541.0, 267.0);(511.5, 272.75);(532.0, 358.5);(507.5, 356.5);(518.5, 442.5);(494.5, 436.25)
2.59;videos/cuts_test/50wtf49.mp4;walk;(390.5, 190.75);(395.0, 183.0);(389.25, 184.75);(419.0, 179.25);(405.75, 182.25);(459.5, 198.5);(434.0, 213.88);(527.5, 191.75);(487.75, 221.38);(547.0, 233.25);(521.0, 245.75);(542.0, 267.0);(512.0, 272.75);(533.5, 358.0);(508.5, 356.5);(519.0, 442.5);(495.0, 436.0)
2.63;videos/cuts_test/50wtf49.mp4;walk;(391.25, 192.5);(395.75, 184.5);(389.75, 186.5);(420.0, 180.25);(406.75, 183.88);(459.5, 199.88);(435.0, 214.88);(528.0, 192.5);(489.5, 221.25);(548.0, 234.25);(522.5, 246.12);(542.5, 268.0);(513.0, 273.5);(534.0, 359.0);(509.0, 357.0);(519.5, 442.5);(496.25, 436.5)
2.67;videos/cuts_test/50wtf49.mp4;walk;(391.5, 193.38);(396.5, 185.25);(390.5, 187.12);(421.5, 181.12);(408.0, 184.38);(459.75, 200.88);(436.5, 214.5);(528.5, 192.88);(492.25, 219.62);(549.0, 234.75);(525.0, 245.38);(543.5, 268.0);(514.0, 273.0);(534.0, 359.0);(509.5, 356.75);(520.0, 442.75);(497.25, 436.5)
2.71;videos/cuts_test/50wtf49.mp4;walk;(393.25, 193.5);(397.75, 185.38);(392.0, 187.25);(422.5, 181.5);(409.25, 184.75);(461.5, 200.75);(437.0, 215.0);(529.0, 193.12);(491.25, 221.5);(549.0, 234.75);(524.5, 246.38);(544.0, 268.0);(514.5, 273.0);(534.0, 359.0);(509.5, 356.75);(520.0, 442.5);(497.75, 437.0)
2.75;videos/cuts_test/50wtf49.mp4;walk;(394.5, 192.62);(399.0, 184.75);(393.5, 186.5);(423.5, 181.38);(411.0, 184.12);(461.25, 201.25);(438.5, 213.25);(529.0, 193.12);(495.25, 216.5);(549.0, 234.38);(526.5, 243.25);(544.0, 267.0);(515.5, 271.5);(534.0, 358.5);(509.75, 356.0);(520.0, 442.5);(498.0, 436.5)
2.79;videos/cuts_test/50wtf49.mp4;walk;(395.0, 191.5);(399.75, 183.5);(393.25, 185.0);(423.75, 180.5);(412.0, 184.75);(459.5, 199.25);(440.25, 213.25);(527.0, 194.0);(496.5, 213.62);(549.0, 234.25);(527.5, 241.5);(543.0, 264.5);(517.0, 269.5);(532.5, 356.75);(510.75, 356.25);(520.0, 443.5);(499.5, 437.0)
2.84;videos/cuts_test/50wtf49.mp4;walk;(395.5, 189.75);(400.5, 181.75);(394.25, 183.25);(424.5, 178.88);(413.5, 182.62);(460.5, 198.12);(441.75, 210.25);(526.5, 193.75);(498.5, 210.25);(549.0, 234.0);(529.0, 239.88);(543.0, 264.25);(517.0, 269.0);(532.5, 356.25);(510.75, 355.75);(520.0, 443.0);(499.5, 436.5)
2.88;videos/cuts_test/50wtf49.mp4;walk;(397.5, 187.88);(402.5, 179.75);(396.25, 181.25);(425.75, 177.0);(416.25, 180.62);(460.0, 196.5);(443.75, 207.75);(526.5, 193.5);(501.0, 208.62);(549.0, 233.25);(529.5, 239.0);(543.0, 264.5);(517.5, 269.0);(532.5, 356.5);(511.0, 356.0);(520.0, 443.0);(499.25, 436.5)
2.92;videos/cuts_test/50wtf49.mp4;walk;(398.5, 185.12);(403.0, 177.12);(397.5, 178.5);(427.75, 174.88);(421.0, 177.25);(458.75, 195.25);(447.5, 203.12);(526.5, 194.62);(496.5, 215.75);(548.5, 233.75);(472.25, 244.38);(543.0, 265.5);(518.5, 268.75);(531.0, 357.25);(510.25, 355.0);(519.5, 443.25);(499.25, 435.5)
2.96;videos/cuts_test/50wtf49.mp4;walk;(399.75, 182.5);(405.0, 174.38);(399.0, 175.88);(429.5, 172.0);(421.0, 174.5);(460.25, 193.75);(449.75, 200.38);(525.5, 195.5);(506.75, 204.12);(548.5, 232.75);(529.5, 237.5);(542.5, 266.0);(518.5, 268.75);(531.5, 358.0);(510.0, 355.5);(520.0, 443.0);(499.25, 435.75)
3.0;videos/cuts_test/50wtf49.mp4;walk;(401.5, 179.38);(406.5, 171.25);(401.0, 172.5);(431.0, 169.75);(423.25, 171.12);(461.25, 191.62);(450.75, 196.75);(525.0, 197.0);(506.25, 202.25);(548.0, 233.0);(530.5, 236.0);(542.0, 266.75);(518.5, 269.0);(531.0, 358.5);(509.25, 355.75);(520.0, 443.0);(499.0, 435.5)
3.04;videos/cuts_test/50wtf49.mp4;walk;(403.5, 175.0);(409.0, 167.25);(403.0, 168.38);(432.75, 167.62);(426.5, 168.25);(462.5, 190.5);(453.0, 193.75);(525.5, 198.0);(509.75, 200.25);(548.0, 234.25);(531.0, 235.0);(542.0, 267.0);(518.5, 268.75);(530.5, 358.0);(509.25, 355.5);(519.5, 443.0);(498.75, 435.5)
3.09;videos/cuts_test/50wtf49.mp4;walk;(406.0, 172.25);(411.5, 164.75);(405.75, 165.62);(435.0, 165.88);(428.0, 165.0);(463.75, 189.25);(454.0, 189.0);(525.0, 199.75);(510.0, 193.75);(548.0, 235.25);(526.0, 224.12);(541.5, 267.25);(519.0, 268.0);(530.0, 358.5);(509.25, 355.5);(519.5, 443.0);(498.75, 435.0)
3.13;videos/cuts_test/50wtf49.mp4;walk;(407.25, 169.12);(413.0, 162.38);(407.75, 162.75);(436.75, 163.62);(430.0, 162.0);(466.0, 188.0);(455.75, 186.5);(526.0, 199.0);(513.0, 188.25);(548.0, 235.5);(519.5, 210.25);(542.0, 268.5);(518.0, 269.5);(532.0, 359.25);(508.0, 355.0);(520.5, 442.0);(497.5, 435.0)
3.17;videos/cuts_test/50wtf49.mp4;walk;(408.75, 166.62);(414.75, 160.0);(409.75, 160.0);(438.75, 162.5);(433.25, 160.5);(468.0, 187.5);(458.0, 185.12);(528.0, 199.5);(514.0, 186.75);(548.0, 235.5);(515.5, 204.75);(542.0, 269.0);(518.5, 269.5);(531.5, 359.5);(508.0, 355.0);(520.0, 442.0);(497.5, 435.5)
3.21;videos/cuts_test/50wtf49.mp4;walk;(411.25, 165.12);(417.25, 158.5);(412.25, 158.88);(440.75, 161.75);(434.0, 160.75);(468.5, 186.5);(455.75, 188.88);(530.5, 198.0);(512.5, 200.75);(549.0, 236.0);(530.5, 232.62);(542.0, 268.75);(518.0, 270.25);(531.5, 359.75);(508.25, 355.75);(520.0, 442.5);(497.5, 435.5)
3.25;videos/cuts_test/50wtf49.mp4;walk;(413.5, 163.88);(419.75, 157.25);(414.75, 157.5);(443.0, 161.38);(436.0, 160.25);(470.0, 187.0);(457.0, 190.5);(532.5, 196.25);(515.0, 202.0);(549.0, 235.5);(533.0, 234.75);(543.0, 269.25);(518.5, 271.0);(532.0, 359.75);(508.5, 355.5);(520.0, 442.5);(497.5, 435.5)
3.29;videos/cuts_test/50wtf49.mp4;walk;(415.25, 163.5);(421.75, 157.12);(417.0, 157.12);(445.5, 161.5);(438.75, 160.0);(471.5, 187.62);(458.5, 191.12);(534.0, 195.75);(516.0, 202.5);(550.0, 236.25);(534.0, 236.5);(543.5, 269.5);(519.5, 271.0);(533.0, 360.0);(509.25, 355.5);(520.0, 442.75);(498.0, 435.0)
3.34;videos/cuts_test/50wtf49.mp4;walk;(418.0, 163.5);(424.25, 157.25);(419.5, 157.38);(447.5, 161.5);(440.5, 160.5);(472.75, 188.0);(459.5, 192.12);(536.0, 195.25);(517.0, 203.0);(551.5, 237.38);(535.0, 238.0);(545.0, 270.0);(520.5, 271.75);(534.0, 360.0);(510.25, 355.5);(520.0, 442.5);(497.75, 435.5)
3.38;videos/cuts_test/50wtf49.mp4;walk;(420.25, 163.75);(427.0, 157.62);(421.5, 157.75);(449.5, 162.5);(441.0, 161.38);(473.5, 188.75);(461.0, 193.0);(537.5, 194.75);(519.0, 202.12);(553.0, 238.0);(537.0, 238.25);(546.0, 270.0);(522.5, 271.5);(535.0, 360.5);(511.75, 355.5);(520.0, 442.75);(498.0, 435.75)
3.42;videos/cuts_test/50wtf49.mp4;walk;(421.75, 164.12);(428.75, 157.75);(422.75, 158.12);(451.5, 163.25);(442.25, 162.25);(475.75, 188.5);(463.0, 192.25);(539.5, 194.75);(518.0, 206.88);(554.5, 236.75);(537.5, 244.38);(548.0, 270.0);(524.5, 271.25);(534.0, 360.5);(514.0, 357.0);(519.5, 444.0);(499.75, 436.0)
3.46;videos/cuts_test/50wtf49.mp4;walk;(423.5, 165.5);(430.5, 158.88);(424.75, 159.38);(453.5, 164.0);(444.75, 163.5);(477.25, 189.25);(465.5, 193.25);(541.5, 195.75);(522.0, 207.12);(556.0, 237.62);(540.0, 244.88);(549.5, 270.5);(527.0, 271.5);(534.5, 360.5);(515.5, 356.75);(520.0, 443.5);(500.5, 435.5)
3.5;videos/cuts_test/50wtf49.mp4;walk;(426.25, 167.62);(433.0, 160.88);(427.0, 161.38);(455.75, 164.75);(446.75, 165.62);(479.5, 189.88);(467.75, 194.75);(543.0, 197.25);(522.0, 209.5);(557.5, 238.75);(540.5, 246.62);(552.0, 271.5);(529.0, 272.75);(536.0, 361.25);(516.0, 357.25);(520.5, 443.5);(500.5, 435.5)
3.55;videos/cuts_test/50wtf49.mp4;walk;(429.25, 169.75);(435.75, 162.75);(429.5, 163.5);(458.0, 165.75);(448.75, 167.12);(481.75, 190.25);(470.5, 195.75);(543.5, 198.25);(523.0, 210.75);(559.5, 238.25);(542.0, 247.0);(554.5, 271.5);(532.0, 273.0);(537.0, 361.0);(517.0, 357.75);(521.0, 443.25);(500.5, 435.5)
3.59;videos/cuts_test/50wtf49.mp4;walk;(433.25, 173.0);(439.25, 166.25);(433.25, 166.75);(461.75, 168.25);(450.5, 168.5);(485.0, 191.25);(472.0, 197.5);(546.0, 198.0);(523.0, 208.75);(565.0, 239.25);(548.0, 242.0);(559.0, 271.5);(535.0, 273.0);(543.5, 361.5);(518.0, 356.0);(524.0, 441.25);(500.0, 433.5)
3.63;videos/cuts_test/50wtf49.mp4;fall;(437.0, 174.88);(442.5, 168.0);(436.75, 168.62);(464.5, 170.0);(453.0, 170.75);(488.75, 193.25);(475.75, 200.12);(548.0, 199.0);(526.0, 210.25);(569.0, 239.0);(552.5, 242.12);(562.0, 272.5);(537.5, 273.75);(547.0, 361.0);(520.5, 354.75);(525.0, 441.0);(500.75, 433.0)
3.67;videos/cuts_test/50wtf49.mp4;fall;(440.75, 178.0);(446.0, 170.88);(440.25, 171.75);(468.75, 171.5);(456.5, 172.88);(492.25, 195.25);(480.0, 202.5);(552.0, 201.75);(529.0, 214.0);(572.5, 241.5);(555.0, 245.75);(564.0, 274.75);(540.5, 276.0);(548.0, 362.25);(521.5, 355.75);(525.5, 440.25);(501.25, 433.0)
3.71;videos/cuts_test/50wtf49.mp4;fall;(444.0, 180.5);(449.5, 173.0);(443.25, 174.38);(472.5, 173.0);(459.25, 175.62);(492.75, 196.12);(485.0, 202.62);(550.5, 205.75);(533.5, 216.0);(574.5, 242.75);(554.0, 251.5);(567.0, 275.75);(543.5, 277.75);(548.0, 361.5);(524.5, 357.5);(525.5, 440.0);(500.25, 433.75)
3.75;videos/cuts_test/50wtf49.mp4;fall;(447.75, 181.5);(453.5, 174.0);(447.0, 175.38);(476.5, 174.75);(464.0, 176.5);(496.0, 197.5);(489.75, 202.75);(551.0, 211.5);(536.5, 219.88);(575.0, 247.25);(556.0, 253.75);(570.5, 276.5);(546.0, 278.25);(550.0, 363.0);(525.5, 359.5);(525.5, 440.5);(500.5, 433.5)
3.8;videos/cuts_test/50wtf49.mp4;fall;(452.5, 181.75);(458.5, 174.38);(452.0, 175.5);(481.5, 175.75);(468.25, 177.0);(506.0, 200.0);(493.25, 203.62);(555.5, 222.5);(531.5, 226.12);(571.0, 262.0);(515.0, 243.62);(575.5, 277.5);(548.5, 278.5);(553.5, 364.75);(527.0, 360.75);(527.0, 440.5);(501.5, 433.5)
3.84;videos/cuts_test/50wtf49.mp4;fall;(459.0, 181.12);(465.0, 174.0);(458.5, 175.38);(488.0, 175.12);(473.5, 177.38);(512.0, 203.25);(498.0, 203.88);(544.0, 230.75);(525.0, 223.75);(563.0, 275.25);(517.0, 247.12);(579.0, 277.5);(553.0, 277.25);(557.5, 363.25);(528.0, 358.5);(527.0, 440.25);(503.25, 432.75)
3.88;videos/cuts_test/50wtf49.mp4;fall;(466.5, 182.0);(472.25, 174.62);(466.0, 176.0);(495.75, 175.88);(484.0, 177.75);(515.5, 206.88);(509.5, 201.75);(535.5, 254.25);(531.5, 235.88);(543.0, 300.0);(509.0, 249.38);(582.5, 280.5);(563.0, 278.5);(556.5, 365.0);(531.0, 359.5);(525.5, 440.25);(504.5, 432.75)
3.92;videos/cuts_test/50wtf49.mp4;fall;(476.25, 184.5);(482.5, 177.25);(476.0, 178.12);(505.25, 179.12);(493.75, 180.25);(524.5, 207.5);(516.5, 207.38);(508.75, 266.75);(518.5, 260.5);(489.25, 267.25);(494.5, 257.0);(594.5, 282.0);(572.0, 282.0);(560.0, 364.5);(535.0, 360.25);(523.5, 441.0);(504.25, 433.75)
3.96;videos/cuts_test/50wtf49.mp4;fall;(487.0, 190.0);(493.25, 183.0);(487.25, 183.38);(516.0, 185.0);(504.25, 185.25);(534.0, 212.0);(526.0, 213.75);(505.0, 254.75);(514.5, 258.5);(479.5, 281.25);(487.5, 271.5);(601.0, 286.5);(581.0, 286.0);(564.0, 362.5);(542.0, 360.0);(522.5, 440.0);(506.25, 433.0)
4.0;videos/cuts_test/50wtf49.mp4;fall;(498.0, 199.0);(504.0, 191.75);(498.0, 192.0);(527.5, 193.0);(516.5, 193.25);(544.5, 223.38);(535.0, 222.25);(493.75, 257.0);(516.0, 262.0);(440.0, 271.75);(501.75, 281.0);(612.0, 293.0);(591.0, 291.25);(569.0, 366.5);(548.0, 365.0);(522.5, 441.75);(506.0, 434.5)
4.05;videos/cuts_test/50wtf49.mp4;fall;(509.5, 214.5);(515.5, 206.5);(508.0, 207.0);(539.0, 205.38);(523.5, 206.0);(556.5, 231.25);(542.0, 232.12);(497.25, 250.38);(504.5, 269.75);(439.75, 241.75);(493.75, 302.75);(621.0, 301.75);(602.5, 300.5);(572.0, 372.75);(552.0, 371.5);(522.0, 442.75);(507.0, 434.75)
4.09;videos/cuts_test/50wtf49.mp4;fall;(521.0, 231.0);(526.5, 223.25);(519.5, 224.0);(548.5, 219.5);(528.5, 221.5);(570.0, 241.12);(542.0, 245.25);(505.25, 248.25);(502.25, 277.5);(460.5, 225.75);(484.25, 319.75);(630.0, 311.5);(604.5, 310.75);(579.5, 377.75);(553.5, 376.0);(522.0, 443.75);(507.0, 434.5)
4.13;videos/cuts_test/50wtf49.mp4;fall;(532.5, 250.12);(536.0, 242.38);(530.0, 243.75);(558.5, 236.0);(540.0, 239.75);(583.0, 254.75);(556.5, 261.75);(523.5, 256.0);(513.0, 287.5);(481.75, 229.25);(470.75, 315.25);(641.0, 324.25);(615.0, 322.25);(584.5, 384.0);(559.0, 378.5);(526.0, 443.0);(509.5, 433.5)
4.17;videos/cuts_test/50wtf49.mp4;fall;(536.0, 272.25);(538.5, 264.25);(534.0, 266.5);(562.0, 254.88);(547.0, 259.5);(599.5, 269.0);(562.0, 278.5);(544.5, 270.75);(515.0, 293.5);(509.75, 250.0);(462.0, 307.5);(656.0, 338.0);(624.0, 336.0);(594.0, 392.5);(562.5, 387.5);(529.0, 445.0);(509.75, 436.0)
4.21;videos/cuts_test/50wtf49.mp4;fall;(567.0, 298.5);(564.0, 288.75);(561.5, 295.0);(577.5, 273.5);(571.0, 286.0);(617.5, 283.5);(600.0, 296.0);(540.5, 288.0);(547.0, 294.0);(479.75, 292.5);(492.25, 291.0);(665.0, 356.0);(636.0, 353.5);(595.5, 410.5);(567.0, 397.75);(528.5, 447.75);(511.75, 435.75)
4.25;videos/cuts_test/50wtf49.mp4;fall;(575.5, 315.0);(575.0, 306.25);(571.5, 310.0);(591.5, 292.0);(586.0, 299.0);(631.5, 303.25);(607.5, 304.0);(558.5, 300.0);(544.5, 299.25);(495.5, 280.5);(493.75, 285.75);(676.0, 378.75);(649.0, 370.25);(607.5, 421.75);(577.0, 401.25);(528.5, 448.0);(511.25, 433.75)
4.3;videos/cuts_test/50wtf49.mp4;fall;(587.5, 327.25);(586.5, 320.5);(585.0, 322.0);(599.5, 310.25);(600.5, 308.75);(633.0, 321.0);(615.5, 307.5);(568.5, 339.0);(565.0, 300.0);(532.5, 342.5);(514.5, 282.5);(680.5, 400.0);(659.5, 384.5);(609.0, 425.5);(588.0, 403.0);(533.0, 447.25);(516.5, 430.0)
4.34;videos/cuts_test/50wtf49.mp4;fall;(615.5, 338.75);(616.5, 331.0);(613.0, 332.75);(632.5, 322.0);(623.0, 323.5);(666.0, 338.5);(642.5, 328.5);(621.5, 364.0);(595.5, 313.0);(573.0, 372.0);(552.0, 292.0);(691.0, 417.75);(671.0, 403.5);(622.5, 422.75);(603.5, 404.0);(545.0, 442.5);(529.5, 426.25)
4.38;videos/cuts_test/50wtf49.mp4;fall;(628.0, 344.0);(630.0, 338.0);(626.5, 337.5);(648.0, 331.0);(641.0, 329.5);(683.0, 355.25);(659.0, 341.75);(640.0, 395.5);(611.5, 321.75);(592.0, 409.5);(580.5, 304.25);(702.5, 427.0);(679.5, 413.75);(634.0, 421.75);(598.0, 410.5);(547.0, 437.5);(531.5, 424.0)
4.42;videos/cuts_test/50wtf49.mp4;fall;(642.5, 348.0);(643.5, 342.25);(640.5, 342.0);(662.5, 329.5);(651.5, 331.25);(697.0, 352.75);(666.0, 342.0);(678.0, 404.0);(626.5, 333.5);(638.0, 433.5);(604.0, 322.25);(706.0, 428.25);(684.5, 415.0);(627.0, 421.25);(612.5, 409.5);(544.0, 429.25);(539.5, 418.0)
4.46;videos/cuts_test/50wtf49.mp4;fall;(650.5, 330.25);(653.0, 323.75);(650.5, 324.5);(673.0, 322.0);(670.0, 323.25);(708.0, 349.75);(680.0, 342.0);(694.5, 400.5);(641.5, 338.75);(656.0, 432.0);(607.0, 335.5);(710.5, 427.0);(691.5, 413.5);(639.0, 415.25);(624.5, 398.25);(557.5, 418.25);(551.5, 404.0)
4.5;videos/cuts_test/50wtf49.mp4;fall;(666.0, 318.5);(671.0, 312.75);(666.0, 313.25);(691.0, 314.75);(680.0, 314.75);(720.0, 344.0);(683.5, 337.0);(700.0, 392.75);(637.5, 339.5);(659.0, 421.0);(599.5, 344.5);(715.0, 424.5);(692.5, 409.0);(642.5, 415.5);(625.5, 393.0);(563.0, 414.25);(556.5, 398.5)
4.55;videos/cuts_test/50wtf49.mp4;fall;(682.0, 306.25);(689.5, 301.75);(684.5, 301.25);(711.0, 310.5);(694.0, 308.0);(727.5, 343.5);(696.0, 332.5);(668.0, 396.5);(641.5, 338.75);(615.0, 410.0);(592.5, 348.5);(717.0, 425.5);(697.5, 408.5);(633.0, 410.5);(625.0, 385.75);(559.0, 403.0);(559.5, 394.75)
4.59;videos/cuts_test/50wtf49.mp4;fall;(698.5, 300.5);(709.0, 297.75);(701.0, 294.5);(729.0, 312.25);(708.0, 303.0);(733.5, 341.5);(706.5, 334.25);(659.0, 351.0);(644.5, 355.25);(600.5, 343.0);(586.0, 366.5);(725.0, 427.0);(706.0, 409.0);(651.0, 405.0);(635.5, 373.25);(570.5, 397.75);(567.5, 385.5)
4.63;videos/cuts_test/50wtf49.mp4;fall;(714.5, 297.5);(726.0, 297.0);(717.5, 291.25);(741.0, 314.25);(724.0, 301.25);(735.0, 338.75);(721.0, 334.25);(655.5, 336.0);(652.0, 354.75);(598.0, 332.25);(587.0, 368.25);(724.5, 426.0);(708.0, 407.75);(653.0, 403.75);(628.0, 374.5);(574.0, 395.0);(572.5, 382.25)
